SessionNo,OrderNo,CustomerNo,Date,OrderValue,OrderReturned,CartAbandoned,RepeatBuyer,Device
8768,,3603,07/03/2025,,N,Y,Y,Desktop
8769,,1958,07/03/2025,,N,Y,N,Mobile
8770,102740,1416,07/03/2025,285.84,N,N,Y,Mobile
8771,102741,7472,07/03/2025,105.14,N,N,Y,Mobile
8772,,3027,07/03/2025,,N,Y,Y,Tablet
8773,,552,07/03/2025,,N,Y,Y,Tablet
8774,102742,980,07/03/2025,154.47,N,N,N,Mobile
8775,,937,07/03/2025,,N,Y,Y,Mobile
8776,,4590,07/03/2025,,N,Y,N,Tablet
8777,102743,7268,07/03/2025,336.79,N,N,N,Desktop
8778,102744,7657,07/03/2025,399.17,N,N,Y,Mobile
8779,,1502,07/03/2025,,N,Y,N,Mobile
8780,102745,6151,07/03/2025,26.78,N,N,N,Desktop
8781,,2106,07/03/2025,,N,Y,Y,Mobile
8782,,2958,07/03/2025,,N,Y,Y,Mobile
8783,,5360,07/03/2025,,N,Y,Y,Mobile
8784,,2318,07/03/2025,,N,Y,N,Mobile
8785,,5716,07/03/2025,,N,Y,Y,Mobile
8786,,128,07/03/2025,,N,Y,Y,Mobile
8787,102746,2999,07/03/2025,214.31,N,N,N,Mobile
8788,,7973,07/03/2025,,N,Y,Y,Mobile
8789,,2610,07/03/2025,,N,Y,Y,Mobile
8790,102747,1097,07/03/2025,288.43,N,N,Y,Mobile
8791,,7469,07/03/2025,,N,Y,N,Desktop
8792,,4093,07/03/2025,,N,Y,Y,Mobile
8793,,1546,07/03/2025,,N,Y,N,Desktop
8794,,1736,07/03/2025,,N,Y,Y,Mobile
8795,,3648,07/03/2025,,N,Y,Y,Mobile
8796,,7158,07/03/2025,,N,Y,Y,Mobile
8797,,7029,07/03/2025,,N,Y,Y,Mobile
8798,102748,7455,07/03/2025,359.1,N,N,Y,Desktop
8799,,571,07/03/2025,,N,Y,Y,Mobile
8800,,5194,07/03/2025,,N,Y,Y,Mobile
8801,102749,5669,07/03/2025,466.34,Y,N,Y,Mobile
8802,,3660,07/03/2025,,N,Y,Y,Mobile
8803,,3528,07/03/2025,,N,Y,Y,Mobile
8804,,7862,07/03/2025,,N,Y,Y,Mobile
8805,102750,383,07/03/2025,469.02,N,N,Y,Mobile
8806,102751,4977,07/03/2025,280.41,N,N,Y,Mobile
8807,,3569,07/03/2025,,N,Y,N,Mobile
8808,102752,7781,07/03/2025,421.49,N,N,Y,Desktop
8809,102753,82,07/03/2025,115.15,N,N,Y,Mobile
8810,102754,2515,07/03/2025,178.37,N,N,Y,Mobile
8811,,652,07/03/2025,,N,Y,N,Desktop
8812,,2121,07/03/2025,,N,Y,N,Desktop
8813,,6046,07/03/2025,,N,Y,Y,Mobile
8814,102755,4750,07/03/2025,251.98,N,N,Y,Mobile
8815,,6570,07/03/2025,,N,Y,Y,Mobile
8816,,6078,07/03/2025,,N,Y,Y,Desktop
8817,,5511,07/03/2025,,N,Y,N,Desktop
8818,,4354,07/03/2025,,N,Y,N,Mobile
8819,102756,533,07/03/2025,128.44,N,N,N,Desktop
8820,,2006,07/03/2025,,N,Y,Y,Mobile
8821,,2276,07/03/2025,,N,Y,Y,Mobile
8822,102757,819,07/03/2025,25.5,N,N,Y,Mobile
8823,,379,07/03/2025,,N,Y,Y,Desktop
8824,102758,6084,07/03/2025,336.73,N,N,N,Mobile
8825,,936,07/03/2025,,N,Y,N,Mobile
8826,102759,2246,07/03/2025,471.95,N,N,N,Tablet
8827,,3284,07/03/2025,,N,Y,N,Desktop
8828,102760,5206,07/03/2025,394.77,N,N,Y,Desktop
8829,,2693,07/03/2025,,N,Y,Y,Desktop
8830,,741,07/03/2025,,N,Y,Y,Desktop
8831,,786,07/03/2025,,N,Y,N,Mobile
8832,,1926,07/03/2025,,N,Y,Y,Mobile
8833,,883,07/03/2025,,N,Y,Y,Mobile
8834,,2576,07/03/2025,,N,Y,Y,Mobile
8835,,60,07/03/2025,,N,Y,N,Mobile
8836,102761,1031,07/03/2025,184.32,N,N,Y,Mobile
8837,,4402,07/03/2025,,N,Y,N,Mobile
8838,,92,07/03/2025,,N,Y,Y,Desktop
8839,,4983,07/03/2025,,N,Y,Y,Mobile
8840,,41,07/03/2025,,N,Y,Y,Mobile
8841,,4238,07/03/2025,,N,Y,N,Mobile
8842,102762,6004,07/03/2025,300.33,N,N,N,Desktop
8843,,2554,07/03/2025,,N,Y,N,Mobile
8844,,41,07/03/2025,,N,Y,Y,Mobile
8845,102763,3060,07/03/2025,279.01,Y,N,Y,Mobile
8846,,5207,07/03/2025,,N,Y,Y,Mobile
8847,,1434,07/03/2025,,N,Y,N,Mobile
8848,102764,3523,07/03/2025,232.62,N,N,Y,Mobile
8849,102765,1322,07/03/2025,379.74,N,N,Y,Mobile
8850,,2969,07/03/2025,,N,Y,N,Desktop
8851,102766,1892,07/03/2025,99.68,N,N,Y,Mobile
8852,102767,3250,07/03/2025,387.97,N,N,Y,Mobile
8853,,3767,07/03/2025,,N,Y,N,Desktop
8854,102768,387,07/03/2025,93.55,N,N,Y,Desktop
8855,,3978,07/03/2025,,N,Y,Y,Tablet
8856,102769,413,07/03/2025,170.04,N,N,N,Mobile
8857,,7663,07/03/2025,,N,Y,N,Mobile
8858,,449,07/03/2025,,N,Y,Y,Mobile
8859,102770,4168,07/03/2025,372.73,N,N,N,Mobile
8860,102771,3136,07/03/2025,490.99,N,N,Y,Mobile
8861,102772,106,07/03/2025,397.27,N,N,Y,Mobile
8862,,4848,07/03/2025,,N,Y,Y,Mobile
8863,,3275,07/03/2025,,N,Y,N,Mobile
8864,,3058,07/03/2025,,N,Y,Y,Desktop
8865,102773,968,07/03/2025,162.9,N,N,N,Mobile
8866,,5860,07/03/2025,,N,Y,Y,Desktop
8867,,3493,07/03/2025,,N,Y,Y,Mobile
8868,102774,4912,07/03/2025,312.09,N,N,Y,Mobile
8869,102775,1522,07/03/2025,56.28,N,N,N,Mobile
8870,,7603,07/03/2025,,N,Y,Y,Mobile
8871,,6189,07/03/2025,,N,Y,Y,Mobile
8872,102776,838,07/03/2025,79.49,Y,N,Y,Mobile
8873,102777,1063,07/03/2025,140.38,N,N,N,Mobile
8874,,1221,07/03/2025,,N,Y,Y,Mobile
8875,,5530,07/03/2025,,N,Y,Y,Mobile
8876,,5522,07/03/2025,,N,Y,N,Mobile
8877,,3175,07/03/2025,,N,Y,Y,Desktop
8878,,5092,07/03/2025,,N,Y,Y,Mobile
8879,,3502,07/03/2025,,N,Y,Y,Desktop
8880,,3650,07/03/2025,,N,Y,Y,Mobile
8881,102778,6973,07/03/2025,387.19,N,N,Y,Mobile
8882,,5326,07/03/2025,,N,Y,N,Mobile
8883,102779,6491,07/03/2025,494.81,N,N,N,Desktop
8884,102780,7564,07/03/2025,477.5,N,N,N,Mobile
8885,,7831,07/03/2025,,N,Y,Y,Tablet
8886,,3432,07/03/2025,,N,Y,N,Mobile
8887,102781,4688,07/03/2025,122.05,N,N,Y,Mobile
8888,,2168,07/03/2025,,N,Y,N,Desktop
8889,102782,5664,07/03/2025,275.64,Y,N,N,Mobile
8890,102783,4283,07/03/2025,137.41,N,N,N,Desktop
8891,,4720,07/03/2025,,N,Y,Y,Mobile
8892,102784,146,07/03/2025,259.03,N,N,N,Mobile
8893,102785,7939,07/03/2025,97.05,N,N,N,Desktop
8894,,3853,07/03/2025,,N,Y,N,Mobile
8895,,2557,07/03/2025,,N,Y,Y,Desktop
8896,102786,3753,07/03/2025,72.61,N,N,N,Mobile
8897,,3208,07/03/2025,,N,Y,Y,Mobile
8898,102787,3625,07/03/2025,492.23,N,N,Y,Desktop
8899,,7112,07/03/2025,,N,Y,Y,Desktop
8900,102788,6337,07/03/2025,470.21,N,N,N,Mobile
8901,,1709,07/03/2025,,N,Y,Y,Desktop
8902,,6426,07/03/2025,,N,Y,N,Desktop
8903,,6603,07/03/2025,,N,Y,N,Mobile
8904,,2745,07/03/2025,,N,Y,N,Mobile
8905,,7518,07/03/2025,,N,Y,Y,Mobile
8906,,7131,07/03/2025,,N,Y,N,Mobile
8907,,3316,07/03/2025,,N,Y,N,Mobile
8908,102789,1114,07/03/2025,478.24,N,N,Y,Desktop
8909,,4317,07/03/2025,,N,Y,Y,Mobile
8910,,6296,07/03/2025,,N,Y,Y,Desktop
8911,,1993,07/03/2025,,N,Y,Y,Desktop
8912,,2881,07/03/2025,,N,Y,Y,Mobile
8913,,1107,07/03/2025,,N,Y,N,Mobile
8914,,824,07/03/2025,,N,Y,Y,Mobile
8915,102790,2743,07/03/2025,309.47,N,N,Y,Mobile
8916,,21,07/03/2025,,N,Y,Y,Tablet
8917,102791,103,07/03/2025,368.04,N,N,N,Mobile
8918,,2315,07/03/2025,,N,Y,Y,Mobile
8919,,6976,07/03/2025,,N,Y,Y,Mobile
8920,102792,4223,07/03/2025,66,N,N,Y,Mobile
8921,102793,2998,07/03/2025,71.06,N,N,N,Mobile
8922,102794,445,07/03/2025,143.64,N,N,Y,Mobile
8923,,4888,07/03/2025,,N,Y,Y,Desktop
8924,,4430,07/03/2025,,N,Y,Y,Desktop
8925,,3703,07/03/2025,,N,Y,N,Mobile
8926,102795,6408,07/03/2025,202.77,N,N,N,Mobile
8927,,3818,07/03/2025,,N,Y,N,Mobile
8928,,1870,07/03/2025,,N,Y,Y,Mobile
8929,,1706,07/03/2025,,N,Y,N,Mobile
8930,,5907,07/03/2025,,N,Y,Y,Mobile
8931,102796,4652,07/03/2025,171.78,N,N,N,Mobile
8932,,4526,07/03/2025,,N,Y,Y,Mobile
8933,,3092,07/03/2025,,N,Y,Y,Desktop
8934,,7748,07/03/2025,,N,Y,N,Mobile
8935,102797,1652,07/03/2025,256.64,N,N,Y,Desktop
8936,,1259,07/03/2025,,N,Y,Y,Mobile
8937,102798,4846,07/03/2025,310.19,N,N,Y,Desktop
8938,,3143,07/03/2025,,N,Y,Y,Desktop
8939,,4292,07/03/2025,,N,Y,Y,Mobile
8940,,2811,07/03/2025,,N,Y,Y,Mobile
8941,,1937,07/03/2025,,N,Y,Y,Desktop
8942,102799,5450,07/03/2025,457.55,N,N,Y,Mobile
8943,102800,114,07/03/2025,499.91,N,N,Y,Mobile
8944,,3602,07/03/2025,,N,Y,Y,Desktop
8945,,7096,07/03/2025,,N,Y,Y,Mobile
8946,102801,1745,07/03/2025,303.39,N,N,Y,Mobile
8947,102802,5968,07/03/2025,313.1,N,N,Y,Mobile
8948,,5458,07/03/2025,,N,Y,N,Desktop
8949,,3637,07/03/2025,,N,Y,Y,Mobile
8950,,839,07/03/2025,,N,Y,Y,Mobile
8951,102803,7905,07/03/2025,43.62,N,N,Y,Mobile
8952,102804,3643,07/03/2025,400.39,N,N,Y,Mobile
8953,,2030,07/03/2025,,N,Y,Y,Mobile
8954,,7114,07/03/2025,,N,Y,Y,Mobile
8955,102805,7268,07/03/2025,331.17,N,N,Y,Mobile
8956,102806,4102,07/03/2025,439.88,N,N,Y,Mobile
8957,,6199,07/03/2025,,N,Y,Y,Mobile
8958,,999,07/03/2025,,N,Y,Y,Mobile
8959,102807,1775,07/03/2025,300.05,N,N,Y,Mobile
8960,102808,4156,07/03/2025,193.61,N,N,Y,Mobile
8961,,7720,07/03/2025,,N,Y,Y,Mobile
8962,,453,07/03/2025,,N,Y,Y,Mobile
8963,102809,2572,07/03/2025,279.51,N,N,N,Desktop
8964,102810,7788,07/03/2025,408.87,N,N,Y,Mobile
8965,102811,2642,07/03/2025,42.67,N,N,N,Mobile
8966,102812,2725,07/03/2025,295.12,Y,N,Y,Mobile
8967,,976,07/03/2025,,N,Y,Y,Mobile
8968,102813,6995,07/03/2025,62.51,N,N,Y,Mobile
8969,,2105,07/03/2025,,N,Y,N,Mobile
8970,,227,07/03/2025,,N,Y,Y,Mobile
8971,,1705,07/03/2025,,N,Y,Y,Mobile
8972,102814,6814,07/03/2025,436.64,Y,N,N,Mobile
8973,,4244,07/03/2025,,N,Y,Y,Mobile
8974,102815,4909,07/03/2025,213.27,N,N,Y,Mobile
8975,102816,4793,07/03/2025,163.91,N,N,Y,Desktop
8976,102817,5840,07/03/2025,336.88,N,N,Y,Mobile
8977,102818,1808,07/03/2025,130.1,N,N,N,Mobile
8978,,5235,07/03/2025,,N,Y,Y,Desktop
8979,102819,3797,07/03/2025,142.31,N,N,Y,Mobile
8980,102820,4073,07/03/2025,227.75,N,N,Y,Mobile
8981,,2949,07/03/2025,,N,Y,Y,Mobile
8982,,1314,07/03/2025,,N,Y,Y,Mobile
8983,102821,4498,07/03/2025,286.69,N,N,Y,Mobile
8984,102822,4104,07/03/2025,362.92,N,N,N,Mobile
8985,,1365,07/03/2025,,N,Y,Y,Desktop
8986,102823,5419,07/03/2025,484.24,N,N,N,Mobile
8987,,5686,07/03/2025,,N,Y,Y,Mobile
8988,,1817,07/03/2025,,N,Y,Y,Mobile
8989,,7973,07/03/2025,,N,Y,Y,Mobile
8990,,5394,07/03/2025,,N,Y,N,Mobile
8991,102824,2920,07/03/2025,249.06,N,N,Y,Mobile
8992,,779,07/03/2025,,N,Y,Y,Mobile
8993,102825,410,07/03/2025,126.34,N,N,N,Mobile
8994,,121,07/03/2025,,N,Y,N,Desktop
8995,102826,4613,07/03/2025,264.39,N,N,Y,Mobile
8996,,1410,07/03/2025,,N,Y,Y,Desktop
8997,,7163,07/03/2025,,N,Y,Y,Mobile
8998,,1031,07/03/2025,,N,Y,Y,Mobile
8999,,443,07/03/2025,,N,Y,N,Desktop
9000,102827,4420,07/03/2025,295.21,N,N,Y,Mobile
9001,,7814,07/03/2025,,N,Y,Y,Desktop
9002,102828,7779,07/03/2025,257.74,N,N,Y,Mobile
9003,102829,3790,07/03/2025,491.8,N,N,Y,Mobile
9004,102830,5759,07/03/2025,244.1,N,N,Y,Desktop
9005,,7043,07/03/2025,,N,Y,Y,Mobile
9006,102831,3512,07/03/2025,417.73,N,N,Y,Desktop
9007,102832,60,07/03/2025,36.23,N,N,Y,Desktop
9008,,7331,07/03/2025,,N,Y,Y,Desktop
9009,,774,07/03/2025,,N,Y,Y,Mobile
9010,102833,400,07/03/2025,360.69,N,N,Y,Mobile
9011,,2627,07/03/2025,,N,Y,Y,Mobile
9012,,6249,07/03/2025,,N,Y,N,Mobile
9013,102834,6372,07/03/2025,488.55,N,N,Y,Mobile
9014,,2007,07/03/2025,,N,Y,Y,Mobile
9015,,612,07/03/2025,,N,Y,Y,Desktop
9016,102835,3040,07/03/2025,250.08,N,N,Y,Mobile
9017,102836,3364,07/03/2025,476.09,N,N,Y,Mobile
9018,,2209,07/03/2025,,N,Y,Y,Mobile
9019,,1674,07/03/2025,,N,Y,Y,Mobile
9020,102837,3451,07/03/2025,426.02,N,N,N,Mobile
9021,,543,07/03/2025,,N,Y,Y,Mobile
9022,,6777,07/03/2025,,N,Y,Y,Mobile
9023,,2920,07/03/2025,,N,Y,Y,Desktop
9024,102838,4126,07/03/2025,499.43,N,N,N,Mobile
9025,,942,07/03/2025,,N,Y,Y,Mobile
9026,102839,3103,07/03/2025,278.17,N,N,N,Mobile
9027,,242,07/03/2025,,N,Y,Y,Mobile
9028,,1791,07/03/2025,,N,Y,Y,Desktop
9029,,228,07/03/2025,,N,Y,Y,Tablet
9030,102840,684,07/03/2025,408.29,Y,N,Y,Mobile
9031,102841,4548,07/03/2025,222,Y,N,Y,Mobile
9032,,7168,07/03/2025,,N,Y,Y,Mobile
9033,,2066,07/03/2025,,N,Y,Y,Mobile
9034,102842,4680,07/03/2025,154.8,N,N,Y,Mobile
9035,,7749,07/03/2025,,N,Y,Y,Mobile
9036,,5116,07/03/2025,,N,Y,N,Mobile
9037,,1710,07/03/2025,,N,Y,Y,Mobile
9038,,3057,07/03/2025,,N,Y,Y,Desktop
9039,102843,1135,07/03/2025,498.12,N,N,Y,Desktop
9040,102844,5926,07/03/2025,150.72,N,N,Y,Mobile
9041,,5487,07/03/2025,,N,Y,N,Mobile
9042,,7531,07/03/2025,,N,Y,Y,Mobile
9043,,4912,07/03/2025,,N,Y,Y,Desktop
9044,,2032,07/03/2025,,N,Y,Y,Mobile
9045,102845,5161,07/03/2025,448.91,Y,N,N,Mobile
9046,,740,07/03/2025,,N,Y,Y,Mobile
9047,,7956,07/03/2025,,N,Y,N,Mobile
9048,102846,6578,07/03/2025,65.42,N,N,Y,Mobile
9049,,3202,07/03/2025,,N,Y,N,Desktop
9050,,174,07/03/2025,,N,Y,Y,Desktop
9051,,2960,07/03/2025,,N,Y,Y,Mobile
9052,,4633,07/03/2025,,N,Y,Y,Mobile
9053,,3336,07/03/2025,,N,Y,Y,Mobile
9054,102847,2430,07/03/2025,220.31,N,N,Y,Desktop
9055,102848,6069,07/03/2025,167.76,N,N,Y,Mobile
9056,,324,07/03/2025,,N,Y,Y,Mobile
9057,,6286,07/03/2025,,N,Y,N,Mobile
9058,102849,1336,07/03/2025,373.5,N,N,N,Mobile
9059,102850,7415,07/03/2025,478.37,N,N,Y,Desktop
9060,102851,7329,07/03/2025,133.62,N,N,Y,Desktop
9061,,4290,07/03/2025,,N,Y,Y,Desktop
9062,,111,07/03/2025,,N,Y,Y,Tablet
9063,102852,6467,07/03/2025,340.06,N,N,Y,Tablet
9064,,2204,07/03/2025,,N,Y,Y,Mobile
9065,,7646,07/03/2025,,N,Y,Y,Mobile
9066,,71,07/03/2025,,N,Y,N,Mobile
9067,102853,5412,07/03/2025,416.41,N,N,N,Mobile
9068,102854,1404,07/03/2025,166.59,N,N,Y,Mobile
9069,,5387,07/03/2025,,N,Y,Y,Tablet
9070,,5342,07/03/2025,,N,Y,N,Desktop
9071,102855,4100,07/03/2025,222.92,N,N,N,Mobile
9072,,3977,07/03/2025,,N,Y,Y,Mobile
9073,,5687,07/03/2025,,N,Y,Y,Tablet
9074,102856,3980,07/03/2025,234.67,N,N,N,Mobile
9075,,5464,07/03/2025,,N,Y,N,Desktop
9076,102857,1169,07/03/2025,186.84,N,N,Y,Mobile
9077,,7152,07/03/2025,,N,Y,N,Mobile
9078,,6834,07/03/2025,,N,Y,Y,Mobile
9079,,3426,07/03/2025,,N,Y,Y,Desktop
9080,,1384,07/03/2025,,N,Y,Y,Mobile
9081,,5305,07/03/2025,,N,Y,Y,Desktop
9082,,7561,07/03/2025,,N,Y,N,Tablet
9083,,5823,07/03/2025,,N,Y,Y,Mobile
9084,102858,7637,07/03/2025,25.3,N,N,Y,Desktop
9085,102859,1407,07/03/2025,344.26,N,N,Y,Mobile
9086,,5725,07/03/2025,,N,Y,Y,Desktop
9087,,3680,07/03/2025,,N,Y,Y,Mobile
9088,102860,3353,07/03/2025,27.15,N,N,N,Desktop
9089,102861,5876,07/03/2025,210.27,N,N,N,Mobile
9090,,1329,07/03/2025,,N,Y,Y,Mobile
9091,102862,2589,07/03/2025,456.38,N,N,Y,Mobile
9092,,877,07/03/2025,,N,Y,Y,Mobile
9093,,6619,07/03/2025,,N,Y,Y,Desktop
9094,,4147,07/03/2025,,N,Y,Y,Mobile
9095,102863,4398,07/03/2025,320.42,N,N,Y,Mobile
9096,,7315,07/03/2025,,N,Y,Y,Mobile
9097,,5825,07/03/2025,,N,Y,Y,Mobile
9098,,1240,07/03/2025,,N,Y,Y,Mobile
9099,,2702,08/03/2025,,N,Y,N,Desktop
9100,,4375,08/03/2025,,N,Y,Y,Desktop
9101,102864,218,08/03/2025,392.77,N,N,N,Mobile
9102,102865,5656,08/03/2025,401.52,N,N,Y,Mobile
9103,,2864,08/03/2025,,N,Y,Y,Mobile
9104,,666,08/03/2025,,N,Y,Y,Mobile
9105,,529,08/03/2025,,N,Y,Y,Mobile
9106,,2304,08/03/2025,,N,Y,Y,Desktop
9107,,4721,08/03/2025,,N,Y,Y,Mobile
9108,102866,1760,08/03/2025,83.05,N,N,Y,Mobile
9109,,6565,08/03/2025,,N,Y,N,Mobile
9110,,5379,08/03/2025,,N,Y,Y,Mobile
9111,,1926,08/03/2025,,N,Y,Y,Mobile
9112,,2003,08/03/2025,,N,Y,Y,Desktop
9113,,148,08/03/2025,,N,Y,Y,Desktop
9114,,4301,08/03/2025,,N,Y,Y,Mobile
9115,102867,3693,08/03/2025,74.95,N,N,Y,Mobile
9116,102868,3014,08/03/2025,105.81,N,N,Y,Desktop
9117,,3754,08/03/2025,,N,Y,Y,Mobile
9118,,1624,08/03/2025,,N,Y,Y,Mobile
9119,,1246,08/03/2025,,N,Y,Y,Mobile
9120,,5856,08/03/2025,,N,Y,Y,Mobile
9121,,7178,08/03/2025,,N,Y,Y,Desktop
9122,,7959,08/03/2025,,N,Y,Y,Mobile
9123,,3876,08/03/2025,,N,Y,Y,Mobile
9124,,4156,08/03/2025,,N,Y,Y,Desktop
9125,,7759,08/03/2025,,N,Y,Y,Mobile
9126,102869,4691,08/03/2025,240.17,N,N,Y,Mobile
9127,102870,1336,08/03/2025,206.04,N,N,Y,Mobile
9128,102871,2306,08/03/2025,333.49,N,N,N,Mobile
9129,,335,08/03/2025,,N,Y,Y,Mobile
9130,,4107,08/03/2025,,N,Y,N,Mobile
9131,,7717,08/03/2025,,N,Y,N,Mobile
9132,,3723,08/03/2025,,N,Y,Y,Mobile
9133,102872,4258,08/03/2025,441.15,N,N,Y,Mobile
9134,,2033,08/03/2025,,N,Y,Y,Mobile
9135,,2857,08/03/2025,,N,Y,Y,Mobile
9136,,5753,08/03/2025,,N,Y,Y,Tablet
9137,,7313,08/03/2025,,N,Y,Y,Mobile
9138,102873,5339,08/03/2025,94.33,N,N,Y,Mobile
9139,102874,7302,08/03/2025,199.52,N,N,Y,Mobile
9140,,960,08/03/2025,,N,Y,Y,Desktop
9141,,5242,08/03/2025,,N,Y,N,Desktop
9142,,5692,08/03/2025,,N,Y,Y,Desktop
9143,,3313,08/03/2025,,N,Y,Y,Desktop
9144,,2968,08/03/2025,,N,Y,Y,Mobile
9145,,1296,08/03/2025,,N,Y,Y,Mobile
9146,,4869,08/03/2025,,N,Y,Y,Mobile
9147,,2840,08/03/2025,,N,Y,N,Mobile
9148,102875,518,08/03/2025,136.75,N,N,Y,Mobile
9149,,2498,08/03/2025,,N,Y,Y,Mobile
9150,102876,1251,08/03/2025,334.7,N,N,Y,Desktop
9151,102877,313,08/03/2025,438.31,N,N,N,Mobile
9152,,5812,08/03/2025,,N,Y,Y,Mobile
9153,102878,3279,08/03/2025,258.66,N,N,N,Mobile
9154,,262,08/03/2025,,N,Y,N,Mobile
9155,,4428,08/03/2025,,N,Y,N,Mobile
9156,,3723,08/03/2025,,N,Y,Y,Mobile
9157,,6163,08/03/2025,,N,Y,Y,Mobile
9158,,1941,08/03/2025,,N,Y,N,Mobile
9159,102879,2220,08/03/2025,148.2,N,N,Y,Mobile
9160,,7666,08/03/2025,,N,Y,Y,Desktop
9161,102880,7703,08/03/2025,55.24,N,N,Y,Mobile
9162,,7949,08/03/2025,,N,Y,Y,Mobile
9163,102881,1112,08/03/2025,36.48,N,N,Y,Mobile
9164,102882,5468,08/03/2025,368.2,N,N,Y,Mobile
9165,,5427,08/03/2025,,N,Y,N,Mobile
9166,102883,1655,08/03/2025,389.7,N,N,N,Mobile
9167,,6238,08/03/2025,,N,Y,N,Desktop
9168,102884,1399,08/03/2025,478.59,N,N,Y,Mobile
9169,,7725,08/03/2025,,N,Y,N,Mobile
9170,,437,08/03/2025,,N,Y,N,Mobile
9171,,932,08/03/2025,,N,Y,Y,Tablet
9172,,6587,08/03/2025,,N,Y,Y,Tablet
9173,,4221,08/03/2025,,N,Y,Y,Mobile
9174,102885,25,08/03/2025,373.49,N,N,Y,Desktop
9175,,1137,08/03/2025,,N,Y,Y,Tablet
9176,,3181,08/03/2025,,N,Y,Y,Mobile
9177,,6172,08/03/2025,,N,Y,Y,Mobile
9178,,6542,08/03/2025,,N,Y,N,Desktop
9179,102886,4538,08/03/2025,475.03,N,N,Y,Desktop
9180,,3240,08/03/2025,,N,Y,Y,Mobile
9181,,7943,08/03/2025,,N,Y,Y,Mobile
9182,,5323,08/03/2025,,N,Y,N,Mobile
9183,,2151,08/03/2025,,N,Y,N,Mobile
9184,,2927,08/03/2025,,N,Y,Y,Mobile
9185,,2340,08/03/2025,,N,Y,N,Mobile
9186,102887,1909,08/03/2025,327.03,N,N,Y,Tablet
9187,,7067,08/03/2025,,N,Y,N,Tablet
9188,,431,08/03/2025,,N,Y,N,Desktop
9189,,25,08/03/2025,,N,Y,Y,Desktop
9190,,7643,08/03/2025,,N,Y,Y,Desktop
9191,102888,2970,08/03/2025,243.27,N,N,Y,Desktop
9192,,2135,08/03/2025,,N,Y,Y,Mobile
9193,,4493,08/03/2025,,N,Y,Y,Mobile
9194,,1892,08/03/2025,,N,Y,Y,Desktop
9195,,901,08/03/2025,,N,Y,Y,Mobile
9196,,5825,08/03/2025,,N,Y,Y,Mobile
9197,102889,3563,08/03/2025,107.93,N,N,N,Mobile
9198,,2270,08/03/2025,,N,Y,N,Mobile
9199,,2750,08/03/2025,,N,Y,Y,Desktop
9200,,2633,08/03/2025,,N,Y,N,Desktop
9201,,1774,08/03/2025,,N,Y,N,Desktop
9202,,3182,08/03/2025,,N,Y,Y,Mobile
9203,,6423,08/03/2025,,N,Y,N,Mobile
9204,,6828,08/03/2025,,N,Y,Y,Mobile
9205,102890,2744,08/03/2025,373.23,N,N,Y,Mobile
9206,,5,08/03/2025,,N,Y,Y,Tablet
9207,,2604,08/03/2025,,N,Y,Y,Mobile
9208,,320,08/03/2025,,N,Y,Y,Mobile
9209,,6695,08/03/2025,,N,Y,Y,Tablet
9210,102891,2802,08/03/2025,464.66,N,N,Y,Mobile
9211,,4166,08/03/2025,,N,Y,N,Mobile
9212,,52,08/03/2025,,N,Y,Y,Mobile
9213,,2299,08/03/2025,,N,Y,N,Mobile
9214,,3443,08/03/2025,,N,Y,Y,Mobile
9215,102892,1513,08/03/2025,207.47,N,N,Y,Mobile
9216,,5566,08/03/2025,,N,Y,Y,Mobile
9217,,870,08/03/2025,,N,Y,Y,Mobile
9218,,3252,08/03/2025,,N,Y,Y,Desktop
9219,,6133,08/03/2025,,N,Y,N,Mobile
9220,,3745,08/03/2025,,N,Y,Y,Mobile
9221,,5333,08/03/2025,,N,Y,Y,Mobile
9222,,2843,08/03/2025,,N,Y,Y,Mobile
9223,,881,08/03/2025,,N,Y,Y,Mobile
9224,,5551,08/03/2025,,N,Y,Y,Mobile
9225,,2608,08/03/2025,,N,Y,N,Mobile
9226,,5678,08/03/2025,,N,Y,N,Desktop
9227,,4427,08/03/2025,,N,Y,Y,Mobile
9228,,89,08/03/2025,,N,Y,Y,Mobile
9229,,691,08/03/2025,,N,Y,Y,Desktop
9230,,7982,08/03/2025,,N,Y,N,Mobile
9231,,3774,08/03/2025,,N,Y,Y,Desktop
9232,,1428,08/03/2025,,N,Y,N,Desktop
9233,,511,08/03/2025,,N,Y,Y,Mobile
9234,102893,6959,08/03/2025,485.44,Y,N,N,Mobile
9235,,7064,08/03/2025,,N,Y,Y,Mobile
9236,,6850,08/03/2025,,N,Y,N,Mobile
9237,,5617,08/03/2025,,N,Y,Y,Mobile
9238,,609,08/03/2025,,N,Y,N,Desktop
9239,102894,5545,08/03/2025,426.36,N,N,Y,Tablet
9240,,2624,08/03/2025,,N,Y,Y,Mobile
9241,,7113,08/03/2025,,N,Y,Y,Mobile
9242,102895,7724,08/03/2025,266.41,Y,N,Y,Mobile
9243,,5449,08/03/2025,,N,Y,Y,Mobile
9244,102896,4083,08/03/2025,483.67,N,N,N,Mobile
9245,,6267,08/03/2025,,N,Y,N,Mobile
9246,102897,6302,08/03/2025,131.53,N,N,N,Mobile
9247,102898,3730,08/03/2025,447.46,N,N,Y,Desktop
9248,102899,5317,08/03/2025,474.1,Y,N,Y,Mobile
9249,,5819,08/03/2025,,N,Y,Y,Mobile
